statename,NAMEID,type,zri_up_st,quint
TN,rockwood,city,-0.9278593,3
TN,rogersville,town,-1.777551,1
TN,savannah,city,-1.093174,4
TN,shelbyville,city,-0.9946466,1
TN,springfield,city,-1.97987,2
TX,abilene,city,0.3493996,1
TX,addison,town,-0.3788728,3
TX,alamoheights,city,-0.8750073,3
TX,alvin,city,-0.5756594,4
TX,amarillo,city,-0.6853068,3
TX,angleton,city,1.080106,1
TX,arlington,city,0.4476782,2
TX,austin,city,1.304995,5
TX,baytown,city,0.7789303,3
TX,beaumont,city,0.09316924,4
TX,beeville,city,-1.003379,4
TX,bellaire,city,-0.2599583,3
TX,bellville,city,-2.189386,1
TX,benbrook,city,0.2104442,2
TX,biglake,city,-0.992511,1
TX,bowie,city,-0.5662461,1
TX,bridgeport,city,-0.2393063,3
TX,brookshire,city,-0.8930385,5
TX,brownsville,city,0.227506,1
TX,brownwood,city,-0.5953796,1
TX,bryan,city,0.9264107,2
TX,bulverde,city,-0.8868533,3
TX,burkburnett,city,0.6335831,1
TX,burleson,city,-0.8520779,4
TX,carrollton,city,-0.1105852,2
TX,castlehills,city,-0.5401413,3
TX,castroville,city,-0.719167,2
TX,cedarhill,city,1.049131,1
TX,cedarpark,city,1.242667,2
TX,center,city,-0.09643921,1
TX,cibolo,city,0.8962091,1
TX,clearlakeshores,city,-0.8629386,1
TX,cleveland,city,-1.569686,1
TX,clute,city,-1.42027,2
TX,collegestation,city,0.5976785,5
TX,colleyville,city,0.7067887,2
TX,conroe,city,-0.6799959,4
TX,corpuschristi,city,1.623497,2
TX,crandall,city,0.7137996,1
TX,cuero,city,0.2158677,2
TX,dallas,city,0.2396027,2
TX,dayton,city,0.5506055,5
TX,decatur,city,0.3038177,2
TX,deerpark,city,1.049264,4
TX,denison,city,1.074147,2
TX,denton,city,1.448554,4
TX,dickinson,city,0.8948556,1
TX,dublin,city,-0.800027,2
TX,duncanville,city,0.05433516,1
TX,eaglepass,city,-1.560584,4
TX,ellago,city,-1.304387,2
TX,elpaso,city,1.84755,5
TX,euless,city,-1.043727,2
TX,everman,city,-0.383007,2
TX,fairview,town,-2.170292,2
TX,farmersbranch,city,-1.288206,1
TX,farmersville,city,0.193996,1
TX,flowermound,town,0.7942054,4
TX,foresthill,city,-1.52024,4
TX,fortworth,city,2.108134,4
TX,fredericksburg,city,1.222563,3
TX,freeport,city,-1.297164,4
TX,friendswood,city,-0.3484911,1
TX,frisco,city,1.115763,3
TX,fulshear,city,1.08527,2
TX,galveston,city,1.143608,3
TX,gilmer,city,-1.265391,1
TX,gonzales,city,-1.037205,5
TX,groves,city,-1.178103,3
TX,haltom,city,0.2315652,2
TX,harkerheights,city,-0.2625531,1
TX,harlingen,city,0.2591557,2
TX,helotes,city,-1.287315,5
TX,hempstead,city,-0.2330194,4
TX,henderson,city,0.5819436,1
TX,highlandpark,town,-2.123533,3
TX,hilshire,city,-2.487799,4
TX,hitchcock,city,0.8419857,2
TX,houston,city,-0.5060756,1
TX,humble,city,-1.416056,1
TX,hunterscreek,city,-1.932949,4
TX,hurst,city,0.2753074,4
TX,iowapark,city,-1.324275,5
TX,jacinto,city,-1.175429,4
TX,jacksboro,city,-0.2502919,4
TX,jersey,city,-0.1852974,4
TX,jonescreek,village,-1.410583,3
TX,katy,city,-0.2784903,3
TX,keller,city,1.408656,1
TX,kemah,city,-2.012393,3
TX,killeen,city,-0.7712331,1
TX,laferia,city,0.1033078,3
TX,lakejackson,city,-1.372268,3
TX,lakeworth,city,-1.14102,2
TX,lamarque,city,-1.046619,4
TX,lamesa,city,-0.9511905,5
TX,lancaster,city,-0.5142003,3
TX,laporte,city,0.5929109,4
TX,league,city,-0.1310815,5
TX,leonvalley,city,-0.5651929,4
TX,lewisville,city,0.4604505,5
TX,liberty,city,-1.479845,5
TX,littleelm,city,0.8384537,2
TX,liveoak,city,-1.412633,3
TX,lufkin,city,-0.09115562,2
TX,magnolia,city,1.139562,2
TX,mansfield,city,-0.006407059,4
TX,manvel,city,-0.8276498,3
TX,marblefalls,city,0.9552267,2
TX,mcallen,city,-1.41765,5
TX,mckinney,city,1.664329,4
TX,meadowsplace,city,-1.118479,4
TX,mesquite,city,1.101346,1
TX,midlothian,city,0.9780531,1
TX,missouri,city,-0.6319046,1
TX,montbelvieu,city,-0.2825861,1
TX,morganspoint,city,-1.791575,5
TX,mountpleasant,city,-0.8986307,2
TX,nacogdoches,city,-1.099873,3
TX,nassaubay,city,-1.196131,1
TX,nederland,city,-0.5202251,1
TX,needville,city,-1.721346,1
TX,oakridgenorth,city,-1.368123,3
TX,oystercreek,city,-1.702763,3
TX,pasadena,city,-0.4582092,2
TX,pearland,city,0.8366756,1
TX,pearsall,city,-0.432892,2
TX,pflugerville,city,1.249063,3
TX,pharr,city,0.2417838,3
TX,pineypoint,city,-2.147942,2
TX,plainview,city,-0.5158523,3
TX,plano,city,1.017103,3
TX,pleak,village,-0.4846163,3
TX,portland,city,-1.145036,1
TX,prairieview,city,-0.8670022,2
TX,richardson,city,-0.7979033,3
TX,richlandhills,city,0.4847305,5
TX,richmond,city,1.247199,4
TX,richwood,city,0.525325,5
TX,rockdale,city,-0.1162034,4
TX,rockport,city,-1.362739,4
TX,rockwall,city,0.6998501,1
TX,rosenberg,city,-0.1455042,2
TX,roundrock,city,1.125135,5
TX,royse,city,0.1271088,3
TX,saginaw,city,-0.3979686,1
TX,sanantonio,city,2.053748,3
TX,sansompark,city,-1.211256,1
TX,santafe,city,-0.7539541,1
TX,schertz,city,0.1071779,4
TX,seabrook,city,-0.1607137,2
TX,seagoville,city,-0.8484629,4
TX,sealy,city,0.2788152,2
TX,seguin,city,0.8157813,3
TX,seymour,city,-0.9467932,2
TX,shenandoah,city,1.342556,1
TX,shoreacres,city,-2.050613,3
TX,simonton,city,-1.984236,1
TX,slaton,city,-2.198837,2
TX,southhouston,city,-1.865855,5
TX,splendora,city,-1.551013,3
TX,springvalley,city,-2.060539,4
TX,stafford,city,0.2699754,4
TX,stephenville,city,-0.4949445,5
TX,sugarland,city,-0.138402,2
TX,sweeny,city,-0.6827668,3
TX,sweetwater,city,-1.683077,2
TX,taylorlake,city,-1.976479,4
TX,temple,city,1.122104,4
TX,texas,city,-0.6634038,3
TX,tomball,city,0.01798646,1
TX,tyler,city,-0.5315428,3
TX,universitypark,city,-0.3243348,3
TX,vernon,city,-1.43644,4
TX,waxahachie,city,1.219065,5
TX,weatherford,city,-0.7229356,1
TX,weslaco,city,-1.238489,4
TX,westcolumbia,city,-2.39928,3
TX,westuniversityplace,city,-2.044348,3
TX,wichitafalls,city,0.09131794,4
TX,willis,city,-0.5704643,3
TX,willspoint,city,-1.224286,1
TX,wylie,city,-0.1574071,1
TX,yoakum,city,-0.7746006,1
UT,alpine,city,-0.5451542,2
UT,americanfork,city,1.09732,2
UT,blanding,city,-1.078636,1
UT,bountiful,city,0.1028013,3
UT,brigham,city,-0.4250739,4
UT,cedar,city,-0.7994519,4
UT,cedarhills,city,0.3623931,1
UT,clearfield,city,-0.3598413,3
UT,clinton,city,-1.168759,4
UT,ephraim,city,0.9114155,5
UT,heber,city,0.6229048,3
UT,highland,city,0.1567577,2
UT,layton,city,1.446105,5
UT,lindon,city,0.283541,1
UT,mapleton,city,0.9364238,3
UT,midvale,city,1.242742,2
UT,moab,city,0.7321391,1
UT,murray,city,0.9288993,3
UT,northogden,city,0.1232434,4
UT,ogden,city,0.5378115,5
UT,orem,city,1.126843,3
UT,pleasantgrove,city,0.8720718,3
UT,riverdale,city,0.5978666,1
UT,roosevelt,city,-0.8454521,1
UT,roy,city,-0.2338966,1
UT,saltlake,city,1.852647,2
UT,southjordan,city,-0.2355617,2
UT,southsaltlake,city,-0.7772473,3
UT,southweber,city,0.08415801,1
UT,spanishfork,city,1.337009,4
UT,springville,city,0.05226541,1
UT,stgeorge,city,-0.2256923,3
UT,syracuse,city,0.4003496,1
UT,taylorsville,city,1.975741,1
UT,tooele,city,1.599293,3
UT,westjordan,city,1.281538,3
UT,westvalley,city,-0.7565473,3
UT,woodscross,city,-0.152347,2
VA,abingdon,town,-0.1574601,1
VA,bedford,town,-1.3815,5
VA,blacksburg,town,0.7879664,4
VA,buenavista,city,0.04822829,4
VA,charlottesville,city,0.4616342,2
VA,chesapeake,city,1.041329,4
VA,christiansburg,town,-0.656735,5
VA,fallschurch,city,0.2575491,1
VA,franklin,city,-0.5979272,2
VA,frontroyal,town,0.3693163,3
VA,hampton,city,0.3237593,3
VA,harrisonburg,city,-0.7390275,5
VA,herndon,town,0.7409834,4
VA,hillsville,town,-0.8179986,1
VA,hopewell,city,-0.04366648,3
VA,lynchburg,city,1.074901,1
VA,manassaspark,city,0.9169537,2
VA,newportnews,city,-0.1223226,1
VA,norfolk,city,0.9314983,3
VA,pearisburg,town,-1.140333,3
VA,petersburg,city,0.6225856,1
VA,portsmouth,city,0.7488336,1
VA,roanoke,city,0.329255,5
VA,salem,city,-0.3161966,1
VA,southhill,town,0.2005394,4
VA,staunton,city,-1.273049,4
VA,vinton,town,-1.286038,3
VA,virginiabeach,city,1.897211,1
VA,warrenton,town,1.627284,4
VA,wise,town,-0.3266009,4
VA,woodstock,town,-1.172006,1
VT,barrecity,city,-0.535325,5
VT,barretown,town,0.5369055,5
VT,colchester,town,0.5359615,5
VT,hardwick,town,0.03504567,2
VT,hartford,town,1.267562,2
VT,manchester,town,1.171588,3
VT,newport,city,-0.5632114,4
VT,rockingham,town,0.291084,4
VT,rutland,town,-0.7313714,4
VT,shelburne,town,0.4053388,3
VT,southburlington,city,1.621641,1
VT,stalbans,city,-0.5769691,1
VT,stjohnsbury,town,-1.110196,1
VT,williston,town,1.508633,3
VT,winooski,city,-0.2610515,5
WA,aberdeen,city,-0.2659216,1
WA,arlington,city,2.402002,2
WA,auburn,city,2.286849,4
WA,bremerton,city,0.2108998,3
WA,buckley,city,1.049866,1
WA,burien,city,-0.8719414,4
WA,burlington,city,-0.6405283,3
WA,centralia,city,1.313933,3
WA,chehalis,city,0.4921978,3
WA,chelan,city,3.008113,3
WA,cheney,city,0.9015288,3
WA,covington,city,1.47177,2
WA,desmoines,city,0.4603748,3
WA,eastwenatchee,city,0.1515659,4
WA,ephrata,city,1.4859,4
WA,everett,city,1.568993,3
WA,fircrest,city,1.259153,3
WA,forks,city,-0.7388094,4
WA,issaquah,city,2.178983,3
WA,kenmore,city,0.5731091,1
WA,kennewick,city,-0.08188388,3
WA,kent,city,2.962879,4
WA,kirkland,city,0.9190274,4
WA,lacey,city,0.9077783,3
WA,lakestevens,city,0.2900086,1
WA,lakewood,city,0.6529569,4
WA,libertylake,city,-0.106658,3
WA,mercerisland,city,0.9097578,3
WA,milton,city,-0.3273836,1
WA,normandypark,city,1.205459,4
WA,olympia,city,3.2333,3
WA,portorchard,city,2.892403,3
WA,porttownsend,city,0.8627586,1
WA,poulsbo,city,2.565497,2
WA,pullman,city,0.1619617,2
WA,raymond,city,-0.2987517,2
WA,redmond,city,3.28187,2
WA,sammamish,city,0.5707294,4
WA,seatac,city,1.282071,1
WA,seattle,city,1.383334,4
WA,sequim,city,1.213201,1
WA,shoreline,city,2.989222,2
WA,snohomish,city,0.9769125,5
WA,sumner,city,0.553126,1
WA,tacoma,city,0.2570732,2
WA,universityplace,city,0.6650362,2
WA,vancouver,city,1.799225,5
WA,washougal,city,2.444769,4
WA,woodinville,city,1.259153,3
WA,woodland,city,1.359335,5
WI,antigo,city,-0.9054139,4
WI,appleton,city,-0.5495222,2
WI,ashland,city,-0.2458389,4
WI,beloit,town,-1.27774,4
WI,brodhead,city,-0.9173481,1
WI,brookfield,city,0.552729,4
WI,burlington,city,-0.3675354,4
WI,cady,town,-0.1767095,5
WI,cedarburg,city,0.1248457,2
WI,chilton,city,0.433943,3
WI,deforest,village,-0.1981739,4
WI,delafield,city,0.1843852,2
WI,delavancity,city,1.042936,1
WI,delavantown,town,-0.2591531,1
WI,depere,city,-0.9298174,4
WI,easttroy,village,1.266115,5
WI,ellsworthvillage,village,-0.5006831,1
WI,elmgrove,village,-0.5083254,4
WI,fitchburg,city,0.4186839,4
WI,foxpoint,village,-0.9001863,3
WI,franklin,city,1.092768,3
WI,germantown,village,0.3297197,2
WI,grafton,village,1.506131,1
WI,grandchute,town,-0.1599327,2
WI,greenbay,city,0.4206164,4
WI,halescorners,village,-1.329393,3
WI,hartford,city,-0.9143952,2
WI,hartland,village,0.5928794,4
WI,hobart,village,0.2046404,4
WI,holmen,village,-1.339305,5
WI,jackson,village,-0.7864955,5
WI,janesville,city,-0.3460981,1
WI,jefferson,city,-0.4387522,2
WI,kaukauna,city,-0.4587957,2
WI,kewaskum,village,-0.4340551,1
WI,kronenwetter,village,0.6690296,1
WI,lacrosse,city,0.3921516,1
WI,ladysmith,city,-0.6789507,2
WI,lakegeneva,city,0.8837785,5
WI,lakemills,city,-0.4318607,2
WI,manitowoc,city,-0.06438808,3
WI,marinette,city,-0.1236566,1
WI,marshfield,city,-0.2278746,1
WI,mauston,city,-0.454313,3
WI,mayville,city,-1.622058,3
WI,mcfarland,village,1.226876,1
WI,medford,city,-1.136641,1
WI,menashacity,city,-0.1696535,5
WI,menomoneefalls,village,-0.2663349,4
WI,middleton,town,1.241922,2
WI,milwaukee,city,-0.3105391,1
WI,monona,city,-1.662165,5
WI,monroe,city,-1.191035,5
WI,mosinee,city,-0.4407959,4
WI,mountpleasant,village,0.3511634,4
WI,mukwonagotown,town,0.3659786,1
WI,mukwonagovillage,village,0.614485,5
WI,neillsville,city,-1.192948,3
WI,northfonddulac,village,-0.2671507,2
WI,oakcreek,city,-0.1519549,4
WI,oconomowoc,city,-1.354111,1
WI,ocontofalls,city,-1.817254,4
WI,omro,city,-0.4846163,3
WI,onalaskacity,city,0.4834842,2
WI,paddocklake,village,-1.476764,4
WI,pewaukee,village,0.1979153,3
WI,platteville,city,-0.4324206,1
WI,pleasantprairie,village,1.111146,1
WI,portage,city,-0.5474535,5
WI,portwashington,city,0.5927741,1
WI,prairiedusac,village,1.744555,5
WI,prescott,city,-0.6420513,3
WI,racine,city,-0.3746163,3
WI,reedsburg,city,-0.7154756,1
WI,ribmountain,town,-0.2668376,1
WI,riverfalls,city,0.9939845,5
WI,shawano,city,-0.6957349,4
WI,shorewood,village,-0.1370732,2
WI,slinger,village,-0.7408992,2
WI,sparta,city,-0.498961,1
WI,sturgeonbay,city,1.245773,3
WI,sturtevant,village,-1.047009,4
WI,suamico,village,0.9738774,4
WI,sunprairie,city,0.556663,3
WI,tomah,city,-1.009085,5
WI,waterford,village,-0.6653341,1
WI,watertown,city,1.456922,2
WI,waunakeevillage,village,-0.4788784,4
WI,waupaca,city,-0.2134944,4
WI,wausau,city,0.8850218,3
WI,weston,village,0.2459961,1
WI,whitewater,city,0.07919594,4
WI,wisconsinrapids,city,0.5480641,1
WV,beckley,city,-1.586774,4
WV,charleston,city,0.8562144,4
WV,fairmont,city,-0.9061752,2
WV,huntington,city,-0.52797,2
WV,hurricane,city,-1.623668,3
WV,lewisburg,city,-0.4542208,3
WV,morgantown,city,0.1431065,5
WV,moundsville,city,-1.52748,3
WV,nitro,city,-0.5689362,2
WV,parkersburg,city,-0.9554558,3
WV,ravenswood,city,-2.064734,4
WV,southcharleston,city,-1.221475,5
WY,buffalo,city,-0.7664171,1
WY,casper,city,1.588446,1
WY,cody,city,0.1080368,3
WY,douglas,city,0.8860159,4
WY,jackson,town,1.425585,5
WY,lander,city,-0.7101473,3
WY,laramie,city,1.137373,3
WY,rawlins,city,0.384274,4
PA,etna,borough,-1.00859,4
TX,whitesboro,city,-1.508686,1
AL,fultondale,city,-1.493409,4
CA,canyonlake,city,-1.602479,4
CA,colma,town,-0.5044568,3
CA,eastpaloalto,city,0.6971497,2
CA,fountainvalley,city,0.6636927,2
CA,losbanos,city,0.3573539,4
CA,portolavalley,town,1.483945,5
FL,longwood,city,0.08158836,1
FL,palmbeachgardens,city,0.5235038,3
GA,covington,city,-0.1355661,1
GA,cuthbert,city,-1.023552,2
IA,perry,city,-1.37593,3
IA,tipton,city,-2.265211,1
ID,americanfalls,city,-0.6877471,1
IN,butler,city,-1.339247,2
KS,beloit,city,-1.863879,4
KY,georgetown,city,-1.007992,2
MA,montague,town,-0.01396592,2
MA,somerville,city,1.128858,3
MI,cadillac,city,-2.039099,4
MI,grandrapids,city,0.8509819,4
MI,ironmountain,city,-1.058612,2
MI,lapeer,city,-1.252559,4
MI,plymouthcity,city,-0.8484645,5
MN,alexandria,city,-0.6908557,2
MN,gemlake,city,-0.01500508,3
MN,plymouth,city,1.283834,4
MN,southstpaul,city,-1.506422,2
MN,watertown,city,0.1059794,4
MS,clarksdale,city,-2.079673,3
NC,clinton,city,-0.4934812,2
NE,grandisland,city,0.4550579,4
NH,amherst,town,0.3564852,2
NH,auburn,township,1.187276,1
NH,enfield,town,0.0918574,4
NH,newmarket,town,-0.0372524,4
NJ,rahway,city,0.2049656,1
NJ,uniontownship,township,0.6194846,1
NY,babylon,town,-0.152043,3
NY,hornell,city,-2.556153,3
NY,malverne,village,-1.911433,3
NY,oneida,city,-1.110381,1
OH,amberley,village,-1.643428,3
OH,beachwood,city,-0.7485237,2
OH,lima,city,-1.594407,2
OH,lockland,village,-1.919091,1
PA,blairsville,borough,-1.167883,3
PA,glenolden,borough,-2.148307,2
PA,hampton,township,-0.8867142,2
RI,littlecompton,town,0.01466078,3
TN,farragut,town,0.5315597,2
TN,foresthills,city,-0.3628904,4
TX,abernathy,city,-0.6252818,3
TX,anahuac,city,-3.349131,1
TX,bayouvista,city,-3.449394,4
TX,borger,city,-2.042571,1
TX,bunkerhill,city,-2.460649,4
TX,devers,city,-2.345319,4
TX,floresville,city,-2.690313,3
TX,galenapark,city,-0.8426673,3
TX,hedwig,city,-2.932261,1
TX,holidaylakes,town,-3.297711,1
TX,iowacolony,village,-1.296604,4
TX,lockhart,city,-0.8072897,2
TX,longview,city,-0.3490598,3
TX,montgomery,city,-2.141976,1
TX,panorama,city,-2.845015,5
TX,quintana,town,-3.306538,3
TX,romanforest,city,-3.011974,4
TX,sachse,city,-1.377464,4
TX,sanjuan,city,-1.876059,4
TX,surfsidebeach,city,-2.959694,4
TX,taft,city,-1.808554,4
TX,tikiisland,village,-2.3227,2
TX,waller,city,-2.443621,1
TX,webster,city,-3.097522,2
VT,charlotte,town,0.3564741,1
VT,richmond,town,-0.4380779,4
VT,waterbury,town,-0.7550961,1
VT,windsor,town,0.03272831,1
WI,hudson,town,-1.046449,4
WV,elkins,city,-2.516671,1
