statename,place,type,zri_up_st
VT,colchester,town,0.5359615
VT,hardwick,town,0.03504567
VT,hartford,town,1.267562
VT,manchester,town,1.171588
VT,newport,city,-0.5632114
VT,rockingham,town,0.291084
VT,rutland,town,-0.7313714
VT,shelburne,town,0.4053388
VT,southburlington,city,1.621641
VT,stalbans,city,-0.5769691
VT,stjohnsbury,town,-1.110196
VT,williston,town,1.508633
VT,winooski,city,-0.2610515
WA,aberdeen,city,-0.2659216
WA,arlington,city,2.402002
WA,auburn,city,2.286849
WA,bremerton,city,0.2108998
WA,buckley,city,1.049866
WA,burien,city,-0.8719414
WA,burlington,city,-0.6405283
WA,centralia,city,1.313933
WA,chehalis,city,0.4921978
WA,chelan,city,3.008113
WA,cheney,city,0.9015288
WA,covington,city,1.47177
WA,desmoines,city,0.4603748
WA,eastwenatchee,city,0.1515659
WA,ephrata,city,1.4859
WA,everett,city,1.568993
WA,fircrest,city,1.259153
WA,forks,city,-0.7388094
WA,issaquah,city,2.178983
WA,kenmore,city,0.5731091
WA,kennewick,city,-0.08188388
WA,kent,city,2.962879
WA,kirkland,city,0.9190274
WA,lacey,city,0.9077783
WA,lakestevens,city,0.2900086
WA,lakewood,city,0.6529569
WA,libertylake,city,-0.106658
WA,mercerisland,city,0.9097578
WA,milton,city,-0.3273836
WA,normandypark,city,1.205459
WA,olympia,city,3.2333
WA,portorchard,city,2.892403
WA,porttownsend,city,0.8627586
WA,poulsbo,city,2.565497
WA,pullman,city,0.1619617
WA,raymond,city,-0.2987517
WA,redmond,city,3.28187
WA,sammamish,city,0.5707294
WA,seatac,city,1.282071
WA,seattle,city,1.383334
WA,sequim,city,1.213201
WA,shoreline,city,2.989222
WA,snohomish,city,0.9769125
WA,sumner,city,0.553126
WA,tacoma,city,0.2570732
WA,universityplace,city,0.6650362
WA,vancouver,city,1.799225
WA,washougal,city,2.444769
WA,woodinville,city,1.259153
WA,woodland,city,1.359335
WI,antigo,city,-0.9054139
WI,appleton,city,-0.5495222
WI,ashland,city,-0.2458389
WI,beloit,town,-1.27774
WI,brodhead,city,-0.9173481
WI,brookfield,city,0.552729
WI,burlington,city,-0.3675354
WI,cady,town,-0.1767095
WI,cedarburg,city,0.1248457
WI,chilton,city,0.433943
WI,deforest,village,-0.1981739
WI,delafield,city,0.1843852
WI,delavancity,city,1.042936
WI,delavantown,town,-0.2591531
WI,depere,city,-0.9298174
WI,easttroy,village,1.266115
WI,ellsworthvillage,village,-0.5006831
WI,elmgrove,village,-0.5083254
WI,fitchburg,city,0.4186839
WI,foxpoint,village,-0.9001863
WI,franklin,city,1.092768
WI,germantown,village,0.3297197
WI,grafton,village,1.506131
WI,grandchute,town,-0.1599327
WI,greenbay,city,0.4206164
WI,halescorners,village,-1.329393
WI,hartford,city,-0.9143952
WI,hartland,village,0.5928794
WI,hobart,village,0.2046404
WI,holmen,village,-1.339305
WI,jackson,village,-0.7864955
WI,janesville,city,-0.3460981
WI,jefferson,city,-0.4387522
WI,kaukauna,city,-0.4587957
WI,kewaskum,village,-0.4340551
WI,kronenwetter,village,0.6690296
WI,lacrosse,city,0.3921516
WI,ladysmith,city,-0.6789507
WI,lakegeneva,city,0.8837785
WI,lakemills,city,-0.4318607
WI,manitowoc,city,-0.06438808
WI,marinette,city,-0.1236566
WI,marshfield,city,-0.2278746
WI,mauston,city,-0.454313
WI,mayville,city,-1.622058
WI,mcfarland,village,1.226876
WI,medford,city,-1.136641
WI,menashacity,city,-0.1696535
WI,menomoneefalls,village,-0.2663349
WI,middleton,town,1.241922
WI,milwaukee,city,-0.3105391
WI,monona,city,-1.662165
WI,monroe,city,-1.191035
WI,mosinee,city,-0.4407959
WI,mountpleasant,village,0.3511634
WI,mukwonagotown,town,0.3659786
WI,mukwonagovillage,village,0.614485
WI,neillsville,city,-1.192948
WI,northfonddulac,village,-0.2671507
WI,oakcreek,city,-0.1519549
WI,oconomowoc,city,-1.354111
WI,ocontofalls,city,-1.817254
WI,omro,city,-0.4846163
WI,onalaskacity,city,0.4834842
WI,paddocklake,village,-1.476764
WI,pewaukee,village,0.1979153
WI,platteville,city,-0.4324206
WI,pleasantprairie,village,1.111146
WI,portage,city,-0.5474535
WI,portwashington,city,0.5927741
WI,prairiedusac,village,1.744555
WI,prescott,city,-0.6420513
WI,racine,city,-0.3746163
WI,reedsburg,city,-0.7154756
WI,ribmountain,town,-0.2668376
WI,riverfalls,city,0.9939845
WI,shawano,city,-0.6957349
WI,shorewood,village,-0.1370732
WI,slinger,village,-0.7408992
WI,sparta,city,-0.498961
WI,sturgeonbay,city,1.245773
WI,sturtevant,village,-1.047009
WI,suamico,village,0.9738774
WI,sunprairie,city,0.556663
WI,tomah,city,-1.009085
WI,waterford,village,-0.6653341
WI,watertown,city,1.456922
WI,waunakeevillage,village,-0.4788784
WI,waupaca,city,-0.2134944
WI,wausau,city,0.8850218
WI,weston,village,0.2459961
WI,whitewater,city,0.07919594
WI,wisconsinrapids,city,0.5480641
WV,beckley,city,-1.586774
WV,charleston,city,0.8562144
WV,fairmont,city,-0.9061752
WV,huntington,city,-0.52797
WV,hurricane,city,-1.623668
WV,lewisburg,city,-0.4542208
WV,morgantown,city,0.1431065
WV,moundsville,city,-1.52748
WV,nitro,city,-0.5689362
WV,parkersburg,city,-0.9554558
WV,ravenswood,city,-2.064734
WV,southcharleston,city,-1.221475
WY,buffalo,city,-0.7664171
WY,casper,city,1.588446
WY,cody,city,0.1080368
WY,douglas,city,0.8860159
WY,jackson,town,1.425585
WY,lander,city,-0.7101473
WY,laramie,city,1.137373
WY,rawlins,city,0.384274
PA,etna,borough,-1.00859
TX,whitesboro,city,-1.508686
AL,fultondale,city,-1.493409
CA,canyonlake,city,-1.602479
CA,colma,town,-0.5044568
CA,eastpaloalto,city,0.6971497
CA,fountainvalley,city,0.6636927
CA,losbanos,city,0.3573539
CA,portolavalley,town,1.483945
FL,longwood,city,0.08158836
FL,palmbeachgardens,city,0.5235038
GA,covington,city,-0.1355661
GA,cuthbert,city,-1.023552
IA,perry,city,-1.37593
IA,tipton,city,-2.265211
ID,americanfalls,city,-0.6877471
IN,butler,city,-1.339247
KS,beloit,city,-1.863879
KY,georgetown,city,-1.007992
MA,montague,town,-0.01396592
MA,somerville,city,1.128858
MI,cadillac,city,-2.039099
MI,grandrapids,city,0.8509819
MI,ironmountain,city,-1.058612
MI,lapeer,city,-1.252559
MI,plymouthcity,city,-0.8484645
MN,alexandria,city,-0.6908557
MN,gemlake,city,-0.01500508
MN,plymouth,city,1.283834
MN,southstpaul,city,-1.506422
MN,watertown,city,0.1059794
MS,clarksdale,city,-2.079673
NC,clinton,city,-0.4934812
NE,grandisland,city,0.4550579
NH,amherst,town,0.3564852
NH,auburn,township,1.187276
NH,enfield,town,0.0918574
NH,newmarket,town,-0.0372524
NJ,rahway,city,0.2049656
NJ,uniontownship,township,0.6194846
NY,babylon,town,-0.152043
NY,hornell,city,-2.556153
NY,malverne,village,-1.911433
NY,oneida,city,-1.110381
OH,amberley,village,-1.643428
OH,beachwood,city,-0.7485237
OH,lima,city,-1.594407
OH,lockland,village,-1.919091
PA,blairsville,borough,-1.167883
PA,glenolden,borough,-2.148307
PA,hampton,township,-0.8867142
RI,littlecompton,town,0.01466078
TN,farragut,town,0.5315597
TN,foresthills,city,-0.3628904
TX,abernathy,city,-0.6252818
TX,anahuac,city,-3.349131
TX,bayouvista,city,-3.449394
TX,borger,city,-2.042571
TX,bunkerhill,city,-2.460649
TX,devers,city,-2.345319
TX,floresville,city,-2.690313
TX,galenapark,city,-0.8426673
TX,hedwig,city,-2.932261
TX,holidaylakes,town,-3.297711
TX,iowacolony,village,-1.296604
TX,lockhart,city,-0.8072897
TX,longview,city,-0.3490598
TX,montgomery,city,-2.141976
TX,panorama,city,-2.845015
TX,quintana,town,-3.306538
TX,romanforest,city,-3.011974
TX,sachse,city,-1.377464
TX,sanjuan,city,-1.876059
TX,surfsidebeach,city,-2.959694
TX,taft,city,-1.808554
TX,tikiisland,village,-2.3227
TX,waller,city,-2.443621
TX,webster,city,-3.097522
VT,charlotte,town,0.3564741
VT,richmond,town,-0.4380779
VT,waterbury,town,-0.7550961
VT,windsor,town,0.03272831
WI,hudson,town,-1.046449
WV,elkins,city,-2.516671
